Rep	Year	PatchID0	PatchID1	Distance	MeanNAlleles	FIS	FIT	FST	MeanD	HarmMeanD
0	60	336	1348	3700.95	11.4667	-0.0527824	0.167302	0.20905	0.731002	0.561178
0	60	336	1555	1880.22	9.33333	-0.0397509	0.270382	0.298277	0.830514	0.792524
0	60	336	1584	4662.22	13.3333	-0.0594043	0.109997	0.159902	0.689475	0.61755
0	60	336	1673	3252.4	13.6667	-0.0636297	0.133295	0.185144	0.749605	0.669695
0	60	336	2265	2851.12	8.2	-0.0494932	0.417528	0.444997	0.90303	0.592629
0	60	336	2514	5294.01	11.4	-0.0444071	0.178696	0.213617	0.739771	0.629014
0	60	336	2937	5632.43	10.9333	-0.0478398	0.180248	0.217675	0.737405	0.652148
0	60	439	764	391.152	15.1333	0.0105428	0.0184389	0.00798023	0.0904726	0.0888191
0	60	439	892	1396.22	15.6667	-0.00109988	0.0954051	0.0963989	0.513929	0.413571
0	60	439	931	1570.43	15.8	0.0285833	0.120308	0.0944238	0.54392	0.25853
0	60	439	1348	1118.81	15.4667	-0.00292093	0.111579	0.114167	0.656139	0.615618
0	60	439	1555	3363.63	14.7333	0.0130152	0.210481	0.200069	0.81965	0.80677
0	60	439	1584	2064.08	17.0667	-0.0114068	0.0577747	0.0684013	0.572716	0.493991
0	60	439	1673	1834.19	17	-0.0146964	0.0500244	0.0637833	0.497535	0.220787
0	60	439	2265	4082.43	13.6	0.0169658	0.324609	0.312952	0.729133	0.640063
0	60	439	2514	3066.83	15.8	0.00461023	0.119718	0.115641	0.673323	0.641644
0	60	439	2937	3736.26	15.0667	0.00119474	0.110408	0.109344	0.651636	0.610459
0	60	764	892	1117.02	15.6	0.00494269	0.116826	0.112439	0.619041	0.565879
0	60	764	931	1267.46	15.4667	0.0347063	0.141039	0.110156	0.636635	0.577058
0	60	764	1348	908.529	15.0667	0.00308949	0.121361	0.118638	0.672458	0.634875
0	60	764	1555	3030.81	14.2	0.019664	0.226239	0.210719	0.85667	0.84107
0	60	764	1584	1917.69	16.8	-0.00574941	0.064307	0.0696559	0.561532	0.462599
0	60	764	1673	1456.79	16.5333	-0.0090009	0.0554123	0.0638386	0.48084	0.109003
